Brittley Mokube,"Asher Hastings pass complete to Daniel Vandervoort for 17 yards to the TOR13,  (Brittley Mokube).",TACKLER_ONE
Immanuel Archer,"Bobby Frame kickoff 65 yards to the TOR0, Immanuel Archer return 42 yards to the TOR42 (Jordan Lyons).",RETURNER
Jordan Lyons,"Bobby Frame kickoff 65 yards to the TOR0, Immanuel Archer return 42 yards to the TOR42 (Jordan Lyons).",TACKLER_ONE
Teshawn Smikle,"Bobby Frame kickoff 59 yards to the TOR-4, Trevor Harvey return 10 yards to the TOR6 (Teshawn Smikle).",TACKLER_ONE
Michael Ben O'Connor,"TEAM rush for -25 yards to the TOR23, fumble by Kevin Williams. (Michael Ben O'Connor).  FAKE punt",TACKLER_ONE
Eric Mezzalira,Simon Nassar pass complete to Anthony Naccarato for 8 yards to the TOR41 (Eric Mezzalira).,TACKLER_ONE
Fabion Foote,"Divante Smith rush for 3 yards to the TOR44,  (Fabion Foote).",TACKLER_ONE
Kevin Collins,Simon Nassar pass complete to Kevin Collins for 9 yards to the MAC1 (Adam Poole).,RECEIVER
JJ Lam,"Anthony Iafrate kickoff 62 yards to the MAC3, Aaron Baker return 72 yards to the TOR35 (JJ Lam).",TACKLER_ONE
Owynn Lahnalampi,Wayne Moore rush for 2 yards to the TOR4 (Owynn Lahnalampi).,TACKLER_ONE
Conner Mackay,"Divante Smith rush for 4 yards to the TOR43,  (Conner Mackay).",TACKLER_ONE
Dylan Gordon,"TJ Morton punt 29 yards to the MAC14, Aaron Baker return 3 yards to the MAC17 (Dylan Gordon).",TACKLER_ONE
Gabriel Ferraro,"Gabriel Ferraro kickoff 49 yards to the WAT16, Blair McKay return 7 yards to the WAT23 (Job Reinhart).",KICKER
Blair McKay,"Gabriel Ferraro kickoff 49 yards to the WAT16, Blair McKay return 7 yards to the WAT23 (Job Reinhart).",RETURNER
Job Reinhart,"Gabriel Ferraro kickoff 49 yards to the WAT16, Blair McKay return 7 yards to the WAT23 (Job Reinhart).",TACKLER_ONE
Mitch Kernick,Mitch Kernick rush for no gain to the WAT23 (Andrew Graham). 14:56.,RUSHER
Andrew Graham,Mitch Kernick rush for no gain to the WAT23 (Andrew Graham). 14:56.,TACKLER_ONE
Lucas McConnell,Lucas McConnell pass complete to Ryan Di Risio for 3 yards to the WAT26 (Donnie Egerter).,PASSER
Ryan Di Risio,Lucas McConnell pass complete to Ryan Di Risio for 3 yards to the WAT26 (Donnie Egerter).,RECEIVER
Donnie Egerter,Lucas McConnell pass complete to Ryan Di Risio for 3 yards to the WAT26 (Donnie Egerter).,TACKLER_ONE
Caleb Girard,"Caleb Girard punt 34 yards to the GUE50, out-of-bounds.",KICKER
James Roberts,James Roberts pass complete to Jacob Scarfone for 7 yards to the WAT53 (Brandon Corelli).,PASSER
Jacob Scarfone,James Roberts pass complete to Jacob Scarfone for 7 yards to the WAT53 (Brandon Corelli).,RECEIVER
Brandon Corelli,James Roberts pass complete to Jacob Scarfone for 7 yards to the WAT53 (Brandon Corelli).,TACKLER_ONE
Danny Silvestri,"Gabriel Ferraro kickoff 56 yards to the WAT24, Danny Silvestri return 27 yards to the WAT51 (Jacob Scarfone).",RETURNER
Lam Diing,Lucas McConnell pass incomplete to Lam Diing (Curtis Newton).,RECEIVER
Curtis Newton,Lucas McConnell pass incomplete to Lam Diing (Curtis Newton).,TACKLER_ONE
Ryan Nieuwesteeg,"Caleb Girard punt 29 yards to the GUE39, Ryan Nieuwesteeg return 0 yards to the GUE39 (Christian Mahler).",RETURNER
Christian Mahler,"Caleb Girard punt 29 yards to the GUE39, Ryan Nieuwesteeg return 0 yards to the GUE39 (Christian Mahler).",TACKLER_ONE
Brandon Gordon,Brandon Gordon rush for 4 yards to the GUE43 (Greg Zaitz).,RUSHER
Greg Zaitz,Brandon Gordon rush for 4 yards to the GUE43 (Greg Zaitz).,TACKLER_ONE
John Augustine,James Roberts pass incomplete to John Augustine.,RECEIVER
Luke Korol,Ryan Di Risio rush for 4 yards to the WAT38 (Luke Korol).,TACKLER_ONE
Nick Parisotto,Lucas McConnell pass incomplete to Blair McKay (Nick Parisotto).,TACKLER_ONE
Mike Cleirbaut,"Caleb Girard punt 41 yards to the GUE31, Ryan Nieuwesteeg return 3 yards to the GUE34 (Mike Cleirbaut).",TACKLER_ONE
A'dre Fraser,"James Roberts pass complete to A'dre Fraser for 11 yards to the WAT36,  (Christian Mahler).",RECEIVER
Jason Baum,John Augustine rush for 5 yards to the WAT31 (Jason Baum).,TACKLER_ONE
Tristan Doughlin,"Ryan Di Risio rush for 7 yards to the WAT50,  (Tristan Doughlin).",TACKLER_ONE
Blake McNeely,Ryan Di Risio rush for 3 yards to the WAT53 (Blake McNeely,TACKLER_ONE
Daniel Horta,Lucas McConnell sacked for -3 yards to the WAT50 (Daniel Horta).,TACKLER_ONE
Colin Mandich,Lucas McConnell pass incomplete to Mitch Kernick (Colin Mandich).,TACKLER_ONE
Adam Felinczak,Lucas McConnell pass incomplete to Adam Felinczak (Orion Edward).,RECEIVER
Orion Edward,Lucas McConnell pass incomplete to Adam Felinczak (Orion Edward).,TACKLER_ONE
Pabek Gany,James Roberts pass complete to John Augustine for 9 yards to the WAT36 (Pabek Gany).,TACKLER_ONE
James Ingram,"James Roberts pass complete to James Ingram for 28 yards to the WAT8,  (Lucas Merlin).",RECEIVER
Lucas Merlin,"James Roberts pass complete to James Ingram for 28 yards to the WAT8,  (Lucas Merlin).",TACKLER_ONE
Daniel Riehl,"Gabriel Ferraro kickoff 32 yards to the WAT33, Daniel Riehl return 0 yards to the WAT33 (Elijah Walker).",RETURNER
Elijah Walker,"Gabriel Ferraro kickoff 32 yards to the WAT33, Daniel Riehl return 0 yards to the WAT33 (Elijah Walker).",TACKLER_ONE
Cody Tapsell,Lucas McConnell pass incomplete to Cody Tapsell.,RECEIVER
Colin Booth,James Roberts pass incomplete to Colin Booth.,RECEIVER
Miklos McMaster,John Augustine rush for 5 yards to the WAT25 (Miklos McMaster).,TACKLER_ONE
Ivan Gritsiniak,John Augustine rush for -7 yards to the WAT20 (Ivan Gritsiniak).,TACKLER_ONE
Derek Drouillard,"Gabriel Ferraro kickoff 52 yards to the WAT13, Blair McKay return 15 yards to the WAT28 (Derek Drouillard).",TACKLER_ONE
Iain Hutchison,"Lucas McConnell pass complete to Cody Tapsell for 19 yards to the WAT47 (Iain Hutchison), PENALTY WAT IP 5 yards to the WAT23, NO PLAY.",TACKLER_ONE
Richmond Nketiah,Richmond Nketiah rush for 2 yards to the WAT25 (Andrew Graham).,RUSHER
Nick Norwood,James Roberts pass complete to Jacob Scarfone for 6 yards to the WAT51 (Nick Norwood,TACKLER_ONE
Andrew Chichka,Ryan Di Risio rush for 5 yards to the WAT30 (Andrew Chichka).,TACKLER_ONE
Jordan Hoover,"James Roberts pass intercepted by Jordan Hoover at the GUE34, Jordan Hoover return 0 yards to the GUE34.",INTERCEPTER
Kevin Boismier,"Lucas McConnell pass complete to Kevin Boismier for 6 yards to the GUE0, TOUCHDOWN,  00:07.",RECEIVER
Sammy Prantera,"Caleb Girard kickoff 17 yards to the GUE48, James Ingram return 0 yards to the GUE48 (Sammy Prantera).",TACKLER_ONE
Mark Horta,"Gabriel Ferraro punt 41 yards to the WAT1, Christian Mahler return 1 yards to the WAT2 (Mark Horta).",TACKLER_ONE
Kade Belyk,"Caleb Girard kickoff 39 yards to the GUE36, Kade Belyk return 22 yards to the WAT52 (Pabek Gany).",RETURNER
Paul Kaija,"Brandon Gordon rush for 9 yards to the WAT43 (Paul Kaija), PENALTY GUE holding 11 yards to the GUE47, NO PLAY.",TACKLER_ONE
Jordan Thompson,Richmond Nketiah rush for 7 yards to the WAT30 (Jordan Thompson).,TACKLER_ONE
Lautaro Frecha,"Caleb Girard punt 43 yards to the GUE36, Ryan Nieuwesteeg return 9 yards to the GUE45 (Lautaro Frecha).",TACKLER_ONE
Alex Skinner,Alex Skinner pass incomplete to James Ingram (Christian Mahler).,PASSER
Reza Shayani,Richmond Nketiah rush for -1 yard to the WAT26 (Reza Shayani).,TACKLER_ONE
Mackenzie Myers,Lucas McConnell pass complete to Cody Tapsell for 14 yards to the WAT35 (Mackenzie Myers).,TACKLER_ONE
Lucas Spagnuolo,"Caleb Girard punt 35 yards to the GUE40, Lucas Spagnuolo return 19 yards to the WAT51 (Caleb Girard).",RETURNER
Royce Metchie,"Danny Silvestri rush for 15 yards to the WAT35,  (Royce Metchie).",TACKLER_ONE
Colin Ben O'Connor,"Gabriel Ferraro kickoff 55 yards to the WAT10, Colin Ben O'Connor return 20 yards to the WAT30 (James Ingram).",RETURNER
Patrick McGrath,"Danny Silvestri rush for 15 yards to the WAT45,  (Patrick McGrath).",TACKLER_ONE
Brendan Conway,Brandon Gordon rush for 7 yards to the WAT45 (Brendan Conway).,TACKLER_ONE
Daniel Palmer-Salmonalmon,Daniel Palmer-Salmonalmon rush for 4 yards to the GUE39 (Pabek Gany).,RUSHER
Robert Carnegie,Robert Carnegie rush for 7 yards to the GUE54 (Kyle Boismier).,RUSHER
Kyle Boismier,Robert Carnegie rush for 7 yards to the GUE54 (Kyle Boismier).,TACKLER_ONE
Dylan Husty,"Alex Skinner pass complete to Dylan Husty for 36 yards to the WAT20, out-of-bounds.",RECEIVER
Kevin Simard,"Kevin Simard kickoff 58 yards to the MCG7, Sebastien Asselin return 61 yards to the BIS42 (Dalton Brown).",KICKER
Sebastien Asselin,"Kevin Simard kickoff 58 yards to the MCG7, Sebastien Asselin return 61 yards to the BIS42 (Dalton Brown).",RETURNER
Dalton Brown,"Kevin Simard kickoff 58 yards to the MCG7, Sebastien Asselin return 61 yards to the BIS42 (Dalton Brown).",TACKLER_ONE
Joel Houle,"Joel Houle at QB for MCG, Joel Houle pass complete to Louis Brouillette for 5 yards to the BIS37 (Etienne Morin).",PASSER
Louis Brouillette,"Joel Houle at QB for MCG, Joel Houle pass complete to Louis Brouillette for 5 yards to the BIS37 (Etienne Morin).",RECEIVER
Etienne Morin,"Joel Houle at QB for MCG, Joel Houle pass complete to Louis Brouillette for 5 yards to the BIS37 (Etienne Morin).",TACKLER_ONE
Justin Lavallee," 13:58, Justin Lavallee field goal attempt from 44 MISSED, kick to BIS3,  13:37, Trevon Millings return 23 yards to the BIS26 (Qadr Spooner).",KICKER
Trevon Millings," 13:58, Justin Lavallee field goal attempt from 44 MISSED, kick to BIS3,  13:37, Trevon Millings return 23 yards to the BIS26 (Qadr Spooner).",RETURNER
Qadr Spooner," 13:58, Justin Lavallee field goal attempt from 44 MISSED, kick to BIS3,  13:37, Trevon Millings return 23 yards to the BIS26 (Qadr Spooner).",TACKLER_ONE
Karl Forgues," 13:37, Travis Eman at QB for BIS, Trevon Millings rush for 4 yards to the BIS30 (Karl Forgues).",TACKLER_ONE
Travis Eman," 13:03, Travis Eman pass incomplete.",PASSER
Vincent Dube," 12:44, Vincent Dube punt 48 yards to the MCG32, Louis Brouillette return to the MCG45 (David L'Heureux), PENALTY MCG IP 5 yards to the BIS35, NO PLAY.",KICKER
David L'Heureux," 12:44, Vincent Dube punt 48 yards to the MCG32, Louis Brouillette return to the MCG45 (David L'Heureux), PENALTY MCG IP 5 yards to the BIS35, NO PLAY.",TACKLER_ONE
Alexandre Bouffard,"Alexandre Bouffard at QB for BIS, Alexandre Bouffard rush for 2 yards to the BIS37,  (Karl Forgues",RUSHER
Vinc. Davignon,"Travis Eman at QB for BIS, Vinc. Davignon rush for 7 yards to the BIS44 (Charles-William Tremblay",RUSHER
Charles-William Tremblay,"Travis Eman at QB for BIS, Vinc. Davignon rush for 7 yards to the BIS44 (Charles-William Tremblay",TACKLER_ONE
Mack Dessources," 11:29, Vinc. Davignon rush for 11 yards to the 55 yardline,  (Mack Dessources).",TACKLER_ONE
Robby Burke," 11:11, Travis Eman pass complete to Robby Burke for 8 yards to the MCG47 (J. Bouchard).",RECEIVER
J. Bouchard," 11:11, Travis Eman pass complete to Robby Burke for 8 yards to the MCG47 (J. Bouchard).",TACKLER_ONE
Eric Gracioppo," 10:30, Vinc. Davignon rush for 1 yard to the MCG46 (Eric Gracioppo).",TACKLER_ONE
Alexandre Lefebvre-Tardif," 09:51, Alexandre Bouffard at QB for BIS, Vinc. Davignon rush for 6 yards to the MCG40,  (Alexandre Lefebvre-Tardif",TACKLER_ONE
Jamall Hyman-H.," 09:20, Travis Eman pass incomplete to Jamall Hyman-H..",RECEIVER
Luis Guimont-Mota," 08:33, Luis Guimont-Mota rush for 3 yards to the MCG38 (Gabriel Robert",RUSHER
Gabriel Robert," 08:33, Luis Guimont-Mota rush for 3 yards to the MCG38 (Gabriel Robert",TACKLER_ONE
Nicholas Gaudreault," 07:53, Joel Houle pass incomplete to Nicholas Gaudreault, dropped pass.",RECEIVER
Ryan Hector," 07:34, Justin Lavallee punt 31 yards to the BIS41, Ryan Hector return 6 yards to the BIS47 (Maxime Rouyer",RETURNER
Maxime Rouyer," 07:34, Justin Lavallee punt 31 yards to the BIS41, Ryan Hector return 6 yards to the BIS47 (Maxime Rouyer",TACKLER_ONE
Benj. Pouliot-M,"Joel Houle pass intercepted by Benj. Pouliot-M at the BIS33, Benj. Pouliot-M return 23 yards to the MCG54, out-of-bounds.",INTERCEPTER
Eric Gagnon," 05:34, Travis Eman pass complete to Eric Gagnon for no gain to the MCG39 (Mack Dessources).",RECEIVER
Justin-A Warden," 04:15, Luis Guimont-Mota rush for 7 yards to the MCG14 (Justin-A Warden), PENALTY MCG holding 4 yards to the MCG3, NO PLAY.",TACKLER_ONE
Remi Bertellin," 03:56, Joel Houle pass complete to Remi Bertellin for 11 yards to the MCG14.",RECEIVER
Jonathan Fortin," 03:25, Joel Houle rush for 10 yards to the MCG24,  (Jonathan Fortin).",TACKLER_ONE
Jacob Nutbrown," 02:20, Joel Houle pass complete to Nicholas Gaudreault for 18 yards to the MCG37,  (Jacob Nutbrown).",TACKLER_ONE
Charles Belanger," 01:56, Luis Guimont-Mota rush for 4 yards to the MCG41 (Charles Belanger",TACKLER_ONE
Devon Stewart," 00:44, Travis Eman sacked for -2 yards to the BIS37 (Devon Stewart).",TACKLER_ONE
David Polynice," 00:15, Travis Eman pass complete to Robby Burke for 10 yards to the BIS47 (David Polynice",TACKLER_ONE
Trey Hylton," 15:00, Vincent Dube punt 35 yards to the MCG28, Louis Brouillette return 8 yards to the MCG36 (Trey Hylton).",TACKLER_ONE
Anthony Couturier-Lagace," 14:03, Justin Lavallee punt 47 yards to the BIS27, Ryan Hector return 10 yards to the BIS37 (Anthony Couturier-Lagace",TACKLER_ONE
Dashaun Smellie," 13:38, Travis Eman pass complete to Dashaun Smellie for 5 yards to the BIS42 (Charles-William Tremblay",RECEIVER
Michael Spencer,"Vincent Dube punt 39 yards to the MCG33, Louis Brouillette return 14 yards to the MCG47 (Michael Spencer",TACKLER_ONE
Nicolas Khandar," 10:17, Joel Houle pass complete to Nicolas Khandar for 1 yard to the MCG48 (Theo Thompson).",RECEIVER
Theo Thompson," 10:17, Joel Houle pass complete to Nicolas Khandar for 1 yard to the MCG48 (Theo Thompson).",TACKLER_ONE
Ousmane Guindo," 05:14, Vinc. Davignon rush for 10 yards to the BIS45,  (Ousmane Guindo).",TACKLER_ONE
Yannick Langelier-Vanasse," 01:37, Joel Houle pass incomplete to Yannick Langelier-Vanasse (Jonathan Fortin).",RECEIVER
Mathieu Demers,Mathieu Demers rush for -7 yards to the MCG44 (Rodrigue Caron,RUSHER
Rodrigue Caron,Mathieu Demers rush for -7 yards to the MCG44 (Rodrigue Caron,TACKLER_ONE
Mathieu Breton," 00:18, Luis Guimont-Mota rush for 7 yards to the MCG31,  (Mathieu Breton).",TACKLER_ONE
David Plourde," 00:13, Luis Guimont-Mota rush for 2 yards to the MCG33 (David Plourde",TACKLER_ONE
Richard Lavoie," 14:53, Joel Houle pass complete to Louis Brouillette for 14 yards to the MCG52,  (Richard Lavoie).",TACKLER_ONE
Dane Wagner," 12:28, Travis Eman sacked for -1 yard to the BIS34 (Dane Wagner).",TACKLER_ONE
Jonathan Mack," 11:09, Joel Houle pass incomplete to Jonathan Mack.",RECEIVER
Kamba Katchelewa," 10:50, Justin Lavallee punt 36 yards to the BIS22, Trevon Millings return 7 yards to the BIS29, out-of-bounds (Kamba Katchelewa).",TACKLER_ONE
Michael Nelson," 10:21, Travis Eman pass complete to Michael Nelson for 5 yards to the BIS45, out-of-bounds.",RECEIVER
Mike Cleghorn," 10:09, Travis Eman pass incomplete to Mike Cleghorn (Malik Gagnon).",RECEIVER
Malik Gagnon," 10:09, Travis Eman pass incomplete to Mike Cleghorn (Malik Gagnon).",TACKLER_ONE
Vincent Pruneau," 09:50, Vincent Dube punt 43 yards to the MCG22, Louis Brouillette return 8 yards to the MCG30 (Vincent Pruneau",TACKLER_ONE
Keith Normandin," 06:57, Travis Eman pass complete to Keith Normandin for 5 yards to the BIS40 (Mack Dessources).",RECEIVER
J. Marquis-H.," 06:21, Vincent Dube punt 39 yards to the MCG31, Louis Brouillette return 2 yards to the MCG33 (J. Marquis-H.).",TACKLER_ONE
Steve Gusew," 03:52, Justin Lavallee field goal attempt from 32 MISSED, kick to BIS-7,  03:26, Ryan Hector return 35 yards to the BIS28, out-of-bounds (Steve Gusew).",TACKLER_ONE
Philippe Lapierre,"Justin Lavallee kickoff 60 yards to the BIS5, Jamall Hyman-H. return 22 yards to the BIS27 (Philippe Lapierre",TACKLER_ONE
Johnny Mark,"Johnny Mark kickoff 64 yards to the UBC01, Ben Cummings return 7 yards to the UBC08 (Michael Schmidt).",KICKER
Ben Cummings,"Johnny Mark kickoff 64 yards to the UBC01, Ben Cummings return 7 yards to the UBC08 (Michael Schmidt).",RETURNER
Michael Schmidt,"Johnny Mark kickoff 64 yards to the UBC01, Ben Cummings return 7 yards to the UBC08 (Michael Schmidt).",TACKLER_ONE
Marcus Davis,"Michael Ben O'Connor pass complete to Marcus Davis for 102 yards to the CGY00, TOUCHDOWN,  14:20.",RECEIVER
Quinn Van Gylswyk,Quinn Van Gylswyk kick attempt GOOD.,KICKER
Michael Klukas,"Quinn Van Gylswyk kickoff 58 yards to the CGY07, Michael Klukas return 15 yards to the CGY22 (Taylor Loffler).",RETURNER
Taylor Loffler,"Quinn Van Gylswyk kickoff 58 yards to the CGY07, Michael Klukas return 15 yards to the CGY22 (Taylor Loffler).",TACKLER_ONE
Mercer Timmis,Mercer Timmis rush for 8 yards to the CGY30 (Boyd Richardson).,RUSHER
Boyd Richardson,Mercer Timmis rush for 8 yards to the CGY30 (Boyd Richardson).,TACKLER_ONE
Hunter Turnbull,"Johnny Mark punt 66 yards to the UBC13, Marcus Davis return 3 yards to the UBC16 (Hunter Turnbull).",TACKLER_ONE
Robert Woodson,Michael Ben O'Connor rush for 1 yard to the UBC17 (Robert Woodson).,TACKLER_ONE
David Mann,Michael Ben O'Connor pass incomplete to David Mann.,RECEIVER
Jeshrun Antwi,"Quinn Van Gylswyk kickoff 44 yards to the CGY21, Jeshrun Antwi return 10 yards to the CGY31 (Mitch Barnett).",RETURNER
Mitch Barnett,"Quinn Van Gylswyk kickoff 44 yards to the CGY21, Jeshrun Antwi return 10 yards to the CGY31 (Mitch Barnett).",TACKLER_ONE
Chris Adams,Mercer Timmis rush for no gain to the CGY43 (Chris Adams).,TACKLER_ONE
Andrew Buckley,"Andrew Buckley pass incomplete to Thera-Plamondon, PENALTY UBC roughing the passer 15 yards to the UBC52.",PASSER
Thera-Plamondon,"Andrew Buckley pass incomplete to Thera-Plamondon, PENALTY UBC roughing the passer 15 yards to the UBC52.",RECEIVER
Connor Griffiths,Mercer Timmis rush for no gain to the UBC52 (Connor Griffiths).,TACKLER_ONE
Treymont Levy,Andrew Buckley sacked for -8 yards to the CGY50 (Treymont Levy).,TACKLER_ONE
Tyler Ledwos,"Johnny Mark punt 37 yards to the UBC23, Marcus Davis return 8 yards to the UBC31 (Tyler Ledwos",TACKLER_ONE
Alex Morrison,Michael Ben O'Connor pass complete to Alex Morrison for 5 yards to the UBC36 (Adam Laurensse).,RECEIVER
Adam Laurensse,Michael Ben O'Connor pass complete to Alex Morrison for 5 yards to the UBC36 (Adam Laurensse).,TACKLER_ONE
Brandon Deschamps,Brandon Deschamps rush for -1 yard to the UBC44 (Doctor Cassama,RUSHER
Doctor Cassama,Brandon Deschamps rush for -1 yard to the UBC44 (Doctor Cassama,TACKLER_ONE
QUEntin Chown,QUEntin Chown rush for 16 yards to the UBC41 (Riley Jones,RUSHER
Riley Jones,QUEntin Chown rush for 16 yards to the UBC41 (Riley Jones,TACKLER_ONE
Tanner Doll,Michael Ben O'Connor pass complete to David Mann for 9 yards to the UBC44 (Tanner Doll).,TACKLER_ONE
Trevor Casey,Trevor Casey rush for 2 yards to the UBC46.,RUSHER
Will Watson,"Michael Ben O'Connor pass complete to Will Watson for 4 yards to the UBC50 (Doctor Cassama), PENALTY CGY roughing the passer 15 yards to the CGY45.",RECEIVER
Cyril Iwanegbe,Brandon Deschamps rush for 12 yards to the CGY19 (Cyril Iwanegbe,TACKLER_ONE
Trivel Pinto,Michael Ben O'Connor pass incomplete to Trivel Pinto.,RECEIVER
Dominique Termansen,Mercer Timmis rush for 4 yards to the CGY39 (Dominique Termansen).,TACKLER_ONE
Rashaun Simonise,Andrew Buckley pass complete to Rashaun Simonise for 10 yards to the CGY49 (AJ Blackwell,RECEIVER
AJ Blackwell,Andrew Buckley pass complete to Rashaun Simonise for 10 yards to the CGY49 (AJ Blackwell,TACKLER_ONE
Connor McGough,Marcus Davis rush for -1 yard to the CGY37 (Connor McGough).,TACKLER_ONE
Joel Van Pelt,Michael Ben O'Connor pass complete to Marcus Davis for 12 yards to the CGY25 (Joel Van Pelt,TACKLER_ONE
Mac Sarro,Andrew Buckley pass complete to Mac Sarro for 9 yards to the CGY42 (Taylor Loffler).,RECEIVER
Micah Teitz,Marcus Davis rush for 2 yards to the UBC38 (Micah Teitz,TACKLER_ONE
William Maxwell,"Quinn Van Gylswyk punt 42 yards to the CGY30, William Maxwell return 3 yards to the CGY33 (Riley Jones",RETURNER
Denzel Radford,Andrew Buckley pass complete to Denzel Radford for 6 yards to the CGY39 (Kevin Wiens).,RECEIVER
Kevin Wiens,Andrew Buckley pass complete to Denzel Radford for 6 yards to the CGY39 (Kevin Wiens).,TACKLER_ONE
